Row ID,Order ID,Order Date,Dispatch Date,Delivery Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Sales Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
492,US-2015-113362,9/14/2015,9/19/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,USCA - East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0,8.98
493,US-2015-113362,9/14/2015,9/19/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,USCA - East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,3,0,5.09
541,US-2015-140795,2/1/2015,2/3/2015,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,USCA - Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0,206.32
544,US-2015-103849,5/11/2015,5/16/2015,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,USCA - Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.11,2,0.2,7.26
545,US-2015-103849,5/11/2015,5/16/2015,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,USCA - Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.79,1,0.2,6.3
546,US-2015-103849,5/11/2015,5/16/2015,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,USCA - Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,4,0.6,-84.29
556,US-2015-155852,3/3/2015,3/7/2015,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,USCA - South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4,0.2,3.4
562,US-2015-145576,9/14/2015,9/18/2015,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,USCA - South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13,5,0.2,1.3
563,US-2015-145576,9/14/2015,9/18/2015,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,USCA - South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.13,3,0.2,3.77
593,US-2015-135405,1/9/2015,1/13/2015,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,USCA - Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.34,2,0.2,1.17
594,US-2015-135405,1/9/2015,1/13/2015,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,USCA - Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,3,0.2,9.75
595,US-2015-131450,8/8/2015,8/15/2015,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,USCA - West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.07
596,US-2015-131450,8/8/2015,8/15/2015,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,USCA - West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3,0.2,434.99
597,US-2015-131450,8/8/2015,8/15/2015,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,USCA - West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.74
598,US-2015-131450,8/8/2015,8/15/2015,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,USCA - West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.77
603,US-2015-149958,3/15/2015,3/19/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,USCA - South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.78,1,0.2,17.85
604,US-2015-149958,3/15/2015,3/19/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,USCA - South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.7,3,0.2,5.14
605,US-2015-149958,3/15/2015,3/19/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,USCA - South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3,0.7,-5.53
606,US-2015-149958,3/15/2015,3/19/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,USCA - South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.19,4,0.7,-31.67
607,US-2015-149958,3/15/2015,3/19/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,USCA - South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.9,3,0.2,47.82
608,US-2015-105767,5/23/2015,5/27/2015,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.28,2,0.7,-2.63
609,US-2015-105767,5/23/2015,5/27/2015,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-AR-10001246,Office Supplies,Art,Newell 317,21.17,9,0.2,2.38
610,US-2015-105767,5/23/2015,5/27/2015,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,TEC-PH-10003092,Technology,Phones,Motorola L804,55.19,2,0.4,-10.12
622,US-2015-111171,12/26/2015,12/31/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,USCA - Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8,-14.77
669,US-2015-156314,12/24/2015,12/26/2015,First Class,RP-19390,Resi Pölking,Consumer,United States,Cleveland,Ohio,USCA - East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.73
686,US-2015-157784,7/5/2015,7/8/2015,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,USCA - South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.19
687,US-2015-157784,7/5/2015,7/8/2015,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,USCA - South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0,6.87
688,US-2015-157784,7/5/2015,7/8/2015,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,USCA - South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,3,0,9.33
690,US-2015-117135,6/21/2015,6/23/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,USCA - South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0,14.56
691,US-2015-117135,6/21/2015,6/23/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,USCA - South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,1,0,74.05
692,US-2015-117135,6/21/2015,6/23/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,USCA - South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0,10.32
705,US-2015-138527,9/12/2015,9/17/2015,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,USCA - South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.37,2,0.2,3.63
706,US-2015-138527,9/12/2015,9/17/2015,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,USCA - South,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5,0.2,18.77
707,US-2015-138527,9/12/2015,9/17/2015,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,USCA - South,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.22,1,0.2,2.28
708,US-2015-112158,12/2/2015,12/4/2015,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,USCA - East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0,52.78
709,US-2015-112158,12/2/2015,12/4/2015,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,USCA - East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2,-110.49
710,US-2015-112158,12/2/2015,12/4/2015,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,USCA - East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2,15.77
711,US-2015-113887,4/5/2015,4/7/2015,First Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,USCA - East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0,26.63
716,US-2015-153150,7/1/2015,7/6/2015,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,USCA - West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.97
717,US-2015-130092,1/11/2015,1/14/2015,First Class,SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,USCA - East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.08
719,US-2015-104472,6/2/2015,6/7/2015,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,USCA - West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,0.2,19.44
720,US-2015-104472,6/2/2015,6/7/2015,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,USCA - West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,6,0,22
724,US-2015-117429,10/7/2015,10/13/2015,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,USCA - East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",129.92,5,0.2,21.11
739,US-2015-132500,9/8/2015,9/12/2015,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,USCA - West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,0,8.5
740,US-2015-112326,1/4/2015,1/8/2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,USCA - Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.78,3,0.2,4.27
741,US-2015-112326,1/4/2015,1/8/2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,USCA - Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.74,3,0.2,-64.77
742,US-2015-112326,1/4/2015,1/8/2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,USCA - Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,2,0.8,-5.49
747,US-2015-124429,5/27/2015,5/27/2015,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,USCA - West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12,10,0.2,-28.36
748,,5/27/2015,5/27/2015,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,USCA - West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0,7.19
757,US-2015-106803,12/29/2015,1/2/2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,USCA - Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.88
758,US-2015-106803,12/29/2015,1/2/2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,USCA - Central,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,4,0,47.92
764,US-2015-162775,1/13/2015,1/15/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,USCA - South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0,5.34
765,US-2015-162775,1/13/2015,1/15/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,USCA - South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,50.94,3,0,25.47
766,US-2015-162775,1/13/2015,1/15/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,USCA - South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,646.74,6,0,258.7
767,US-2015-162775,1/13/2015,1/15/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,USCA - South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3,0,2.71
768,US-2015-162775,1/13/2015,1/15/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,USCA - South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.35
769,US-2015-106810,5/14/2015,5/20/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,USCA - South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.32
777,US-2015-165974,6/29/2015,7/6/2015,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Cincinnati,Ohio,USCA - East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.2,3.69
794,US-2015-156433,9/20/2015,9/26/2015,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,USCA - West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0,4.58
795,US-2015-156433,9/20/2015,9/26/2015,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,USCA - West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,0,10.64
806,US-2015-134313,11/1/2015,11/7/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,USCA - West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.18,3,0.2,4.32
807,US-2015-134313,11/1/2015,11/7/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,USCA - West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.97,4,0.2,248
810,US-2015-151995,10/13/2015,10/15/2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,USCA - West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,0,3.23
811,US-2015-151995,10/13/2015,10/15/2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,USCA - West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,0,311.65
812,US-2015-151995,10/13/2015,10/15/2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,USCA - West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,0,62.04
813,US-2015-151995,10/13/2015,10/15/2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,USCA - West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,0,2.58
818,US-2015-140858,6/28/2015,7/2/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,41.47,8,0.2,14.52
819,US-2015-140858,6/28/2015,7/2/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.17,3,0.7,-2.43
820,US-2015-140858,6/28/2015,7/2/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1228.47,5,0.3,0
821,US-2015-140858,6/28/2015,7/2/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.09,3,0.7,-22.8
822,US-2015-140858,6/28/2015,7/2/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.43
825,US-2015-102071,5/9/2015,5/15/2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,USCA - West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0,4.07
826,US-2015-102071,5/9/2015,5/15/2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,USCA - West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.31
837,US-2015-115987,9/8/2015,9/13/2015,Second Class,LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,USCA - Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.18,4,0.8,-79.34
850,US-2015-107755,2/7/2015,2/12/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,USCA - East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36,7,0,49.6
856,US-2015-125612,8/3/2015,8/8/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,USCA - East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0,18.78
857,US-2015-125612,8/3/2015,8/8/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,USCA - East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,10,0,26.6
858,US-2015-125612,8/3/2015,8/8/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,USCA - East,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0,5.77
861,US-2015-133851,6/9/2015,6/16/2015,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,USCA - West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0,0.15
862,US-2015-133851,6/9/2015,6/16/2015,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,USCA - West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,0,10.63
866,US-2015-149020,1/10/2015,1/15/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,USCA - South,OFF-LA-10004272,Office Supplies,Labels,Avery 482,2.89,1,0,1.36
867,US-2015-149020,1/10/2015,1/15/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,USCA - South,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,1,0,21.3
869,US-2015-136742,4/6/2015,4/10/2015,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,USCA - East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,0.7,-35.93
873,US-2015-148488,12/10/2015,12/15/2015,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,USCA - East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0,5.23
874,US-2015-148488,12/10/2015,12/15/2015,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,USCA - East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,106.34,7,0.2,37.22
879,US-2015-158638,9/17/2015,9/21/2015,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.89,4,0.7,-4.12
885,US-2015-134061,4/29/2015,5/4/2015,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,USCA - East,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.94
889,US-2015-104976,12/9/2015,12/16/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,USCA - West,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,34.68,6,0,16.99
