Row ID,Order ID,Order Year,Order Month,Order Day,Dispatch Year,Dispatch Month,Dispatch Day,Delivery Mode,Customer ID,Customer Name,Segment,City,State/Province,Country\Region,Sales Region,Product ID,Category,Sub-Category,Discount,Product,Sales,Quantity,Profit
108,AR-2018-112368,2018,6,8,2018,6,12,Second Class,TJ-21265,Tito Jáquez,Corporate,Buenos Aires,Ciudad Autónoma de Buenos Aires,Argentina,LATAM - South,FUR-FU-10002655,Furniture,Furnishings,0.4,"Deflect-O Door Stop, Black",160.8,4,-53.6
109,AR-2018-112368,2018,6,8,2018,6,12,Second Class,TJ-21265,Tito Jáquez,Corporate,Buenos Aires,Ciudad Autónoma de Buenos Aires,Argentina,LATAM - South,OFF-BI-10003277,Office Supplies,Binders,0.4,"Ibico Binder Covers, Durable",111.72,1,-1.88
110,MX-2017-135895,2017,9,5,2017,9,5,Same Day,NJ-19420,Nilo Jaime,Corporate,Jiutepec,Morelos,Mexico,LATAM - North,TEC-AC-10003763,Technology,Accessories,0,"Logitech Mouse, Programmable",481.6,2,134.8
111,MX-2018-162152,2018,8,15,2018,8,22,Standard Class,SB-20680,Samanta Botello,Home Office,Tijuana,Baja California,Mexico,LATAM - North,TEC-PH-10003847,Technology,Phones,0,"Apple Headset, with Caller ID",4650,5,279
112,GT-2016-121006,2016,11,9,2016,11,13,Standard Class,ES-14200,Emanuel Saucedo,Home Office,Huehuetenango,Huehuetenango,Guatemala,LATAM - Central,OFF-LA-10002943,Office Supplies,Labels,0,"Novimex Removable Labels, Laser Printer Compatible",461,5,101
113,AR-2017-130631,2017,9,17,2017,9,22,Second Class,RZ-20275,Rafel Zarate,Consumer,Resistencia,Chaco,Argentina,LATAM - South,OFF-BI-10002570,Office Supplies,Binders,0.4,"Cardinal 3-Hole Punch, Clear",669.48,7,-167.72
114,AR-2017-130631,2017,9,17,2017,9,22,Second Class,RZ-20275,Rafel Zarate,Consumer,Resistencia,Chaco,Argentina,LATAM - South,OFF-BI-10003999,Office Supplies,Binders,0.4,"Avery Hole Reinforcements, Clear",652.32,9,85.32
115,AR-2017-130631,2017,9,17,2017,9,22,Second Class,RZ-20275,Rafel Zarate,Consumer,Resistencia,Chaco,Argentina,LATAM - South,FUR-BO-10004824,Furniture,Bookcases,0.4,"Safco Stackable Bookrack, Traditional",4092.6,5,204.6
116,DO-2018-145051,2018,2,25,2018,3,2,Standard Class,TC-21085,Tina Cardona,Consumer,Santa Cruz de Barahona,Barahona,Dominican Republic,LATAM - Caribbean,OFF-BI-10001058,Office Supplies,Binders,0.2,"Ibico Binding Machine, Clear",277.6,5,13.6
118,CO-2017-117471,2017,8,15,2017,8,19,Second Class,AS-10330,Armando Sánchez,Consumer,Soledad,Atlántico,Colombia,LATAM - South,OFF-AR-10001578,Office Supplies,Art,0,"Sanford Pencil Sharpener, Fluorescent",10521.6,3,0
119,CO-2017-117471,2017,8,15,2017,8,19,Second Class,AS-10330,Armando Sánchez,Consumer,Soledad,Atlántico,Colombia,LATAM - South,OFF-FA-10002017,Office Supplies,Fasteners,0,"Stockwell Paper Clips, Assorted Sizes",1846.6,7,331.8
120,CO-2017-117471,2017,8,15,2017,8,19,Second Class,AS-10330,Armando Sánchez,Consumer,Soledad,Atlántico,Colombia,LATAM - South,OFF-BI-10000341,Office Supplies,Binders,0,"Ibico Binding Machine, Recycled",336,3,97.2
121,HN-2016-146360,2016,3,15,2016,3,19,Standard Class,MA-18685,María Acosta,Home Office,Tegucigalpa,Francisco Morazán,Honduras,LATAM - Central,OFF-EN-10001993,Office Supplies,Envelopes,0.4,"GlobeWeis Manila Envelope, Set of 50",1019.4,5,-527.6
122,VE-2016-112032,2016,3,20,2016,3,24,Standard Class,NA-19195,Natasha Arévalo,Home Office,San Cristóbal,Táchira,Venezuela,LATAM - South,FUR-FU-10002557,Furniture,Furnishings,0.4,"Rubbermaid Stacking Tray, Erganomic",731.04,4,-12.96
123,HT-2015-138842,2015,12,30,2016,1,3,Standard Class,NC-19150,Nadia Calderón,Consumer,Carrefour,Ouest,Haiti,LATAM - Caribbean,OFF-ST-10000288,Office Supplies,Storage,0.4,"Fellowes Lockers, Industrial",2731.2,4,-956
124,HT-2015-138842,2015,12,30,2016,1,3,Standard Class,NC-19150,Nadia Calderón,Consumer,Carrefour,Ouest,Haiti,LATAM - Caribbean,TEC-PH-10001066,Technology,Phones,0.7,"Apple Smart Phone, Cordless",1059.6,2,-1271.6
125,BR-2018-148488,2018,6,4,2018,6,6,First Class,GC-15130,Gerardo Carrillo,Consumer,João Pessoa,Paraíba,Brazil,LATAM - South,OFF-SU-10001657,Office Supplies,Supplies,0,"Acme Box Cutter, High Speed",1451,5,638
126,BR-2018-148488,2018,6,4,2018,6,6,First Class,GC-15130,Gerardo Carrillo,Consumer,João Pessoa,Paraíba,Brazil,LATAM - South,TEC-CO-10003362,Technology,Copiers,0.002,"Sharp Fax and Copier, High-Speed",1918.56,2,745.7552
127,BR-2018-148488,2018,6,4,2018,6,6,First Class,GC-15130,Gerardo Carrillo,Consumer,João Pessoa,Paraíba,Brazil,LATAM - South,OFF-EN-10003858,Office Supplies,Envelopes,0,"Jiffy Manila Envelope, Recycled",1992,8,636.8
128,BR-2018-148488,2018,6,4,2018,6,6,First Class,GC-15130,Gerardo Carrillo,Consumer,João Pessoa,Paraíba,Brazil,LATAM - South,OFF-ST-10003446,Office Supplies,Storage,0,"Smead Trays, Single Width",1912,2,382.4
129,BR-2018-148488,2018,6,4,2018,6,6,First Class,GC-15130,Gerardo Carrillo,Consumer,João Pessoa,Paraíba,Brazil,LATAM - South,FUR-FU-10004049,Furniture,Furnishings,0,"Eldon Light Bulb, Erganomic",1078.2,3,517.2
130,CU-2015-158771,2015,1,4,2015,1,11,Standard Class,AH-11305,Ariadna Hernández,Home Office,Manzanillo,Granma,Cuba,LATAM - Caribbean,OFF-EN-10003069,Office Supplies,Envelopes,0,"Ames Mailers, Set of 50",1857.6,6,36
131,MX-2018-135265,2018,12,25,2018,12,31,Standard Class,CC-12880,Clotilde Carrillo,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-BI-10003951,Office Supplies,Binders,0,"Ibico 3-Hole Punch, Economy",474,3,222.6
132,MX-2017-130239,2017,11,15,2017,11,20,Standard Class,JV-17080,Justina Vaca,Consumer,Irapuato,Guanajuato,Mexico,LATAM - North,OFF-ST-10000085,Office Supplies,Storage,0.2,"Rogers File Cart, Single Width",9664,5,-967
133,DO-2018-118752,2018,9,29,2018,10,4,Standard Class,VM-21460,Valentina Macías,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-BI-10001544,Office Supplies,Binders,0.2,"Wilson Jones Hole Reinforcements, Clear",141.44,2,-12.56
134,DO-2018-118752,2018,9,29,2018,10,4,Standard Class,VM-21460,Valentina Macías,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-AP-10000486,Office Supplies,Appliances,0.2,"Cuisinart Stove, Silver",55.52,1,-7.68
135,AR-2018-128762,2018,10,29,2018,11,3,Standard Class,EC-14395,Ernestina Cepeda,Corporate,Mendoza,Mendoza,Argentina,LATAM - South,OFF-AR-10004739,Office Supplies,Art,0.4,"BIC Canvas, Easy-Erase",133.2,5,4.2
136,AR-2018-128762,2018,10,29,2018,11,3,Standard Class,EC-14395,Ernestina Cepeda,Corporate,Mendoza,Mendoza,Argentina,LATAM - South,OFF-AR-10002165,Office Supplies,Art,0.4,"Boston Sketch Pad, Fluorescent",3732.84,3,497.64
137,AR-2018-128762,2018,10,29,2018,11,3,Standard Class,EC-14395,Ernestina Cepeda,Corporate,Mendoza,Mendoza,Argentina,LATAM - South,OFF-AR-10001068,Office Supplies,Art,0.7,"BIC Sketch Pad, Easy-Erase",55.98,1,-130.62
138,PA-2016-105949,2016,3,11,2016,3,13,First Class,AR-11140,Antonio Rocha,Consumer,San Miguelito,Panamá,Panama,LATAM - Central,FUR-CH-10003848,Furniture,Chairs,0.4,"Office Star Rocking Chair, Adjustable",818.16,7,-14.84
139,MX-2015-165337,2015,5,24,2015,5,29,Standard Class,PC-20020,Penélope Carrero,Consumer,León,Guanajuato,Mexico,LATAM - North,TEC-PH-10001664,Technology,Phones,0,"Motorola Office Telephone, VoIP",4646.4,4,1718.4
140,BR-2017-158071,2017,10,16,2017,10,20,Standard Class,LF-17500,Leticia Flórez,Consumer,Caxias do Sul,Río Grande del Sur,Brazil,LATAM - South,TEC-PH-10001732,Technology,Phones,0,"Samsung Audio Dock, Cordless",3478.8,3,1217.4
141,BR-2017-158071,2017,10,16,2017,10,20,Standard Class,LF-17500,Leticia Flórez,Consumer,Caxias do Sul,Río Grande del Sur,Brazil,LATAM - South,OFF-AR-10000703,Office Supplies,Art,0,"BIC Pens, Water Color",290.4,3,19.8
142,MX-2016-163272,2016,5,7,2016,5,11,Standard Class,JR-16615,Judit Rodríguez,Corporate,Tlaquepaque,Jalisco,Mexico,LATAM - North,TEC-PH-10000026,Technology,Phones,0.002,"Nokia Office Telephone, Cordless",3490.21,2,657.4056
143,MX-2016-163272,2016,5,7,2016,5,11,Standard Class,JR-16615,Judit Rodríguez,Corporate,Tlaquepaque,Jalisco,Mexico,LATAM - North,OFF-AR-10003066,Office Supplies,Art,0,"Sanford Markers, Water Color",234.6,3,93.6
144,MX-2016-163272,2016,5,7,2016,5,11,Standard Class,JR-16615,Judit Rodríguez,Corporate,Tlaquepaque,Jalisco,Mexico,LATAM - North,OFF-EN-10002065,Office Supplies,Envelopes,0,"Ames Clasp Envelope, Set of 50",706.4,4,70.4
145,DO-2015-105298,2015,6,9,2015,6,13,Standard Class,EP-13810,Eleonor Pina,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,TEC-AC-10004586,Technology,Accessories,0.2,"Belkin Flash Drive, Bluetooth",1795.2,3,403.8
146,DO-2015-105298,2015,6,9,2015,6,13,Standard Class,EP-13810,Eleonor Pina,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-BI-10000734,Office Supplies,Binders,0.2,"Avery Binding Machine, Recycled",178.56,2,-27.04
147,HN-2016-116750,2016,7,22,2016,7,26,Second Class,BT-11710,Baltasar Téllez,Consumer,Choloma,Cortés,Honduras,LATAM - Central,FUR-CH-10001039,Furniture,Chairs,0.4,"Harbour Creations Rocking Chair, Adjustable",2182.08,4,-1273.12
148,HN-2016-116750,2016,7,22,2016,7,26,Second Class,BT-11710,Baltasar Téllez,Consumer,Choloma,Cortés,Honduras,LATAM - Central,OFF-AR-10003117,Office Supplies,Art,0.4,"BIC Pencil Sharpener, Blue",67.68,2,-20.32
149,HN-2016-116750,2016,7,22,2016,7,26,Second Class,BT-11710,Baltasar Téllez,Consumer,Choloma,Cortés,Honduras,LATAM - Central,TEC-MA-10002918,Technology,Machines,0.402,"StarTech Card Printer, White",4227.62,4,-1781.9792
150,HN-2016-116750,2016,7,22,2016,7,26,Second Class,BT-11710,Baltasar Téllez,Consumer,Choloma,Cortés,Honduras,LATAM - Central,TEC-AC-10003265,Technology,Accessories,0.4,"Belkin Router, Bluetooth",573.84,3,57.24
151,CU-2017-106782,2017,10,20,2017,10,24,Standard Class,AR-11335,Adriana Rocha,Home Office,Holguín,Holguín,Cuba,LATAM - Caribbean,OFF-SU-10002357,Office Supplies,Supplies,0,"Kleencut Trimmer, High Speed",1957.8,3,97.8
152,CU-2017-106782,2017,10,20,2017,10,24,Standard Class,AR-11335,Adriana Rocha,Home Office,Holguín,Holguín,Cuba,LATAM - Caribbean,OFF-AP-10001169,Office Supplies,Appliances,0,"Cuisinart Microwave, White",193,5,71
153,CU-2017-106782,2017,10,20,2017,10,24,Standard Class,AR-11335,Adriana Rocha,Home Office,Holguín,Holguín,Cuba,LATAM - Caribbean,OFF-SU-10000076,Office Supplies,Supplies,0,"Acme Trimmer, Easy Grip",1931,5,791
154,DO-2016-137526,2016,7,7,2016,7,14,Standard Class,JA-16990,Julieta Almanza,Corporate,Santiago de los Caballeros,Santiago,Dominican Republic,LATAM - Caribbean,OFF-AR-10000659,Office Supplies,Art,0.2,"BIC Pencil Sharpener, Fluorescent",807.36,3,-111.24
155,BR-2015-140032,2015,7,15,2015,7,21,Standard Class,FA-14800,Florencio Anguiano,Corporate,Juazeiro,Bahía,Brazil,LATAM - South,OFF-FA-10003930,Office Supplies,Fasteners,0,"Stockwell Push Pins, Assorted Sizes",1030.8,3,267.6
156,NI-2016-144862,2016,11,9,2016,11,15,Standard Class,KP-17230,Katia Pino,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-ST-10002506,Office Supplies,Storage,0,"Smead Lockers, Blue",587,5,93
157,NI-2016-144862,2016,11,9,2016,11,15,Standard Class,KP-17230,Katia Pino,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-BI-10003899,Office Supplies,Binders,0,"Avery 3-Hole Punch, Recycled",1050.6,3,367.2
158,MX-2016-137659,2016,11,4,2016,11,4,Same Day,RA-20530,Romero Arévalo,Consumer,Hermosillo,Sonora,Mexico,LATAM - North,OFF-BI-10002718,Office Supplies,Binders,0,"Avery Binder, Durable",370,2,36.8
159,MX-2016-137659,2016,11,4,2016,11,4,Same Day,RA-20530,Romero Arévalo,Consumer,Hermosillo,Sonora,Mexico,LATAM - North,OFF-AR-10000066,Office Supplies,Art,0,"Sanford Pens, Blue",136.2,3,64.8
160,CU-2018-133053,2018,12,18,2018,12,20,Second Class,FV-14740,Felipe Vélez,Corporate,Cienfuegos,Cienfuegos,Cuba,LATAM - Caribbean,FUR-FU-10004097,Furniture,Furnishings,0,"Advantus Door Stop, Duo Pack",1684,5,33
161,CU-2018-133053,2018,12,18,2018,12,20,Second Class,FV-14740,Felipe Vélez,Corporate,Cienfuegos,Cienfuegos,Cuba,LATAM - Caribbean,OFF-FA-10001330,Office Supplies,Fasteners,0,"OIC Rubber Bands, Bulk Pack",1526.4,6,350.4
162,CU-2016-133375,2016,7,12,2016,7,12,Same Day,VC-21535,Victoria Chavarría,Home Office,Pinar del Río,Pinar del Río,Cuba,LATAM - Caribbean,FUR-BO-10000967,Furniture,Bookcases,0,"Ikea Library with Doors, Pine",2552.2,7,994
163,CU-2016-133375,2016,7,12,2016,7,12,Same Day,VC-21535,Victoria Chavarría,Home Office,Pinar del Río,Pinar del Río,Cuba,LATAM - Caribbean,FUR-FU-10001436,Furniture,Furnishings,0,"Advantus Clock, Duo Pack",2104.8,6,757.2
164,VE-2018-155194,2018,7,24,2018,7,29,Standard Class,VO-21580,Vanesa Olmos,Consumer,Guacara,Carabobo,Venezuela,LATAM - South,OFF-AR-10001606,Office Supplies,Art,0.4,"BIC Highlighters, Fluorescent",3629.52,3,-605.28
165,MX-2016-133305,2016,11,24,2016,11,26,First Class,AR-10345,Amadeo Rocha,Corporate,Mexicali,Baja California,Mexico,LATAM - North,OFF-PA-10004746,Office Supplies,Paper,0.2,"SanDisk Memo Slips, 8.5 x 11",8369.28,4,2301.28
166,SV-2016-107146,2016,8,1,2016,8,6,Second Class,QM-20155,Quinto Muñoz,Home Office,Ilopango,San Salvador,El Salvador,LATAM - Central,OFF-SU-10002357,Office Supplies,Supplies,0,"Kleencut Trimmer, High Speed",3263,5,163
167,SV-2016-107146,2016,8,1,2016,8,6,Second Class,QM-20155,Quinto Muñoz,Home Office,Ilopango,San Salvador,El Salvador,LATAM - Central,OFF-SU-10002544,Office Supplies,Supplies,0,"Kleencut Box Cutter, Serrated",2776,5,27
168,DO-2017-127621,2017,11,21,2017,11,24,Second Class,DM-13630,Delia Miramontes,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-SU-10004524,Office Supplies,Supplies,0.2,"Kleencut Box Cutter, High Speed",308.16,1,96.16
169,AR-2017-103513,2017,12,27,2017,12,29,Second Class,YA-21880,Yanira Acuna,Corporate,Salta,Salta,Argentina,LATAM - South,OFF-BI-10004628,Office Supplies,Binders,0.4,"Cardinal Binder, Durable",105.12,1,-28.08
170,MX-2017-131436,2017,12,7,2017,12,13,Standard Class,AE-11200,Anya Espinoza,Consumer,Tijuana,Baja California,Mexico,LATAM - North,TEC-AC-10000827,Technology,Accessories,0.2,"SanDisk Keyboard, Programmable",7314.24,3,1188.24
171,NI-2015-104626,2015,7,22,2015,7,27,Standard Class,EA-14170,Estela Alonso,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-PA-10000034,Office Supplies,Paper,0,"Xerox Cards & Envelopes, Multicolor",6508.8,8,324.8
172,MX-2017-141446,2017,3,23,2017,3,29,Standard Class,LF-17500,Leticia Flórez,Consumer,Morelia,Michoacán,Mexico,LATAM - North,OFF-AP-10001099,Office Supplies,Appliances,0,"Hoover Stove, Black",107.2,2,44.8
173,MX-2017-141446,2017,3,23,2017,3,29,Standard Class,LF-17500,Leticia Flórez,Consumer,Morelia,Michoacán,Mexico,LATAM - North,TEC-MA-10003198,Technology,Machines,0.002,"Konica Phone, White",3425.14,4,610.736
174,MX-2017-141446,2017,3,23,2017,3,29,Standard Class,LF-17500,Leticia Flórez,Consumer,Morelia,Michoacán,Mexico,LATAM - North,OFF-AR-10001626,Office Supplies,Art,0,"BIC Pens, Blue",469.8,1,98.6
175,MX-2017-141446,2017,3,23,2017,3,29,Standard Class,LF-17500,Leticia Flórez,Consumer,Morelia,Michoacán,Mexico,LATAM - North,TEC-CO-10001596,Technology,Copiers,0,"Brother Wireless Fax, Color",562,2,151.6
176,SV-2017-119795,2017,11,19,2017,11,24,Standard Class,HC-15685,Hilda Contreras,Corporate,Delgado,San Salvador,El Salvador,LATAM - Central,OFF-AR-10001002,Office Supplies,Art,0,"BIC Sketch Pad, Fluorescent",1659,5,199
177,SV-2017-119795,2017,11,19,2017,11,24,Standard Class,HC-15685,Hilda Contreras,Corporate,Delgado,San Salvador,El Salvador,LATAM - Central,OFF-EN-10004120,Office Supplies,Envelopes,0,"Jiffy Peel and Seal, Set of 50",128,2,49.6
178,SV-2017-119795,2017,11,19,2017,11,24,Standard Class,HC-15685,Hilda Contreras,Corporate,Delgado,San Salvador,El Salvador,LATAM - Central,OFF-BI-10004644,Office Supplies,Binders,0,"Cardinal Index Tab, Durable",1190.4,6,10.8
179,CU-2017-120453,2017,6,25,2017,6,27,Second Class,TA-21175,Teodora Atencio,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM - Caribbean,OFF-PA-10003796,Office Supplies,Paper,0,"Eaton Parchment Paper, 8.5 x 11",4948,5,1138
180,CU-2017-120453,2017,6,25,2017,6,27,Second Class,TA-21175,Teodora Atencio,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM - Caribbean,OFF-AR-10002255,Office Supplies,Art,0,"Boston Sketch Pad, Water Color",11115.6,6,2000.4
181,CU-2017-120453,2017,6,25,2017,6,27,Second Class,TA-21175,Teodora Atencio,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM - Caribbean,TEC-CO-10000967,Technology,Copiers,0,"HP Fax Machine, Laser",3704,10,554
182,CU-2017-120453,2017,6,25,2017,6,27,Second Class,TA-21175,Teodora Atencio,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM - Caribbean,OFF-PA-10002941,Office Supplies,Paper,0,"Green Bar Computer Printout Paper, Premium",3942,3,906.6
183,CU-2017-120453,2017,6,25,2017,6,27,Second Class,TA-21175,Teodora Atencio,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM - Caribbean,FUR-BO-10000022,Furniture,Bookcases,0,"Dania Floating Shelf Set, Traditional",144,2,32.8
184,HT-2016-122539,2016,11,13,2016,11,13,Same Day,WA-21775,Walter Alcaraz,Corporate,Carrefour,Ouest,Haiti,LATAM - Caribbean,OFF-BI-10004801,Office Supplies,Binders,0.4,"Acco Binding Machine, Durable",613.8,5,-379.2
186,CO-2017-148453,2017,12,21,2017,12,23,First Class,CB-12730,Claudio Bañuelos,Consumer,Soacha,Cundinamarca,Colombia,LATAM - South,OFF-EN-10003977,Office Supplies,Envelopes,0,"Cameo Clasp Envelope, Recycled",743.4,3,178.2
187,CO-2017-148453,2017,12,21,2017,12,23,First Class,CB-12730,Claudio Bañuelos,Consumer,Soacha,Cundinamarca,Colombia,LATAM - South,OFF-SU-10003907,Office Supplies,Supplies,0,"Stiletto Letter Opener, Easy Grip",1215.8,1,158
188,CO-2017-148453,2017,12,21,2017,12,23,First Class,CB-12730,Claudio Bañuelos,Consumer,Soacha,Cundinamarca,Colombia,LATAM - South,TEC-CO-10004567,Technology,Copiers,0.002,"Brother Fax Machine, Color",1596.8,2,700.8
189,CO-2017-148453,2017,12,21,2017,12,23,First Class,CB-12730,Claudio Bañuelos,Consumer,Soacha,Cundinamarca,Colombia,LATAM - South,OFF-ST-10000695,Office Supplies,Storage,0.2,"Rogers Lockers, Wire Frame",14803.68,3,3330.48
190,CO-2017-148453,2017,12,21,2017,12,23,First Class,CB-12730,Claudio Bañuelos,Consumer,Soacha,Cundinamarca,Colombia,LATAM - South,OFF-ST-10001142,Office Supplies,Storage,0.2,"Smead Folders, Wire Frame",9829.12,2,-122.88
191,CO-2017-148453,2017,12,21,2017,12,23,First Class,CB-12730,Claudio Bañuelos,Consumer,Soacha,Cundinamarca,Colombia,LATAM - South,TEC-PH-10003713,Technology,Phones,0,"Cisco Audio Dock, Cordless",3467.4,3,1005
192,CO-2017-148453,2017,12,21,2017,12,23,First Class,CB-12730,Claudio Bañuelos,Consumer,Soacha,Cundinamarca,Colombia,LATAM - South,TEC-AC-10001904,Technology,Accessories,0,"Logitech Mouse, Bluetooth",197.4,1,96.6
193,MX-2018-102351,2018,11,19,2018,11,24,Standard Class,CB-12445,Ciro Becerra,Consumer,Zapopan,Jalisco,Mexico,LATAM - North,OFF-EN-10002406,Office Supplies,Envelopes,0,"Kraft Business Envelopes, Recycled",583,5,151
194,CO-2016-144841,2016,2,16,2016,2,22,Standard Class,AP-11485,Aniceto Pérez,Home Office,Ibagué,Tolima,Colombia,LATAM - South,OFF-EN-10001202,Office Supplies,Envelopes,0,"Kraft Clasp Envelope, with clear poly window",1297.6,4,428
195,PA-2016-114867,2016,7,25,2016,7,27,First Class,LA-18040,Loyola Alba,Corporate,San Miguelito,Panamá,Panama,LATAM - Central,OFF-AR-10002902,Office Supplies,Art,0.4,"Sanford Canvas, Water Color",52.44,1,-24.56
196,MX-2018-134922,2018,7,2,2018,7,7,Second Class,OP-19630,Olimpia Pedraza,Corporate,Hermosillo,Sonora,Mexico,LATAM - North,OFF-ST-10004035,Office Supplies,Storage,0.2,"Rogers Box, Wire Frame",892.48,2,66.88
197,PA-2015-162229,2015,11,30,2015,12,4,Standard Class,UR-21355,Unai Rubalcaba,Corporate,Ciudad de Panamá,Panamá,Panama,LATAM - Central,OFF-AR-10003633,Office Supplies,Art,0.4,"Binney & Smith Canvas, Easy-Erase",66,2,-6.8
198,PA-2015-162229,2015,11,30,2015,12,4,Standard Class,UR-21355,Unai Rubalcaba,Corporate,Ciudad de Panamá,Panamá,Panama,LATAM - Central,OFF-FA-10001054,Office Supplies,Fasteners,0.4,"Advantus Thumb Tacks, Metal",1018.08,14,-493.92
199,DO-2017-152800,2017,11,16,2017,11,20,Second Class,PS-19870,Paola Solís,Home Office,La Romana,La Romana,Dominican Republic,LATAM - Caribbean,OFF-AR-10003629,Office Supplies,Art,0.2,"Boston Canvas, Water Color",164.16,3,-12.84
200,DO-2017-152800,2017,11,16,2017,11,20,Second Class,PS-19870,Paola Solís,Home Office,La Romana,La Romana,Dominican Republic,LATAM - Caribbean,OFF-LA-10002029,Office Supplies,Labels,0.2,"Hon Round Labels, 5000 Label Set",633.6,9,14.4
201,DO-2017-152800,2017,11,16,2017,11,20,Second Class,PS-19870,Paola Solís,Home Office,La Romana,La Romana,Dominican Republic,LATAM - Caribbean,OFF-BI-10000267,Office Supplies,Binders,0.2,"Ibico Hole Reinforcements, Clear",93.76,2,27.76
202,DO-2017-152800,2017,11,16,2017,11,20,Second Class,PS-19870,Paola Solís,Home Office,La Romana,La Romana,Dominican Republic,LATAM - Caribbean,OFF-EN-10000056,Office Supplies,Envelopes,0.2,"Ames Manila Envelope, Security-Tint",334.4,5,-46.6
203,MX-2018-118584,2018,10,9,2018,10,16,Standard Class,CO-12490,Carmelo Ortega,Corporate,Guadalajara,Jalisco,Mexico,LATAM - North,FUR-BO-10004844,Furniture,Bookcases,0,"Sauder Corner Shelving, Mobile",2567.4,3,0
204,MX-2018-133984,2018,12,2,2018,12,6,Standard Class,EG-14320,Eulalio García,Consumer,Ciudad Obregón,Sonora,Mexico,LATAM - North,OFF-BI-10002289,Office Supplies,Binders,0,"Ibico Binder, Economy",1188,9,568.8
